99	9	until?	eat	By the sweat of your face will you eat bread until you return to the ground , for out of it you were taken .	file://conllu/en/bibl.en_web.GEN.conllu#s99_0	
100	3	for?	be (be dust)	For you are dust , and to dust you shall return . &quot;	file://conllu/en/bibl.en_web.GEN.conllu#s100_0	
101	3	because?	call	The man called his wife Eve , because she was the mother of all living .	file://conllu/en/bibl.en_web.GEN.conllu#s101_0	
102	3	and?	make	Yahweh God made coats of skins for Adam and for his wife , and clothed them .	file://conllu/en/bibl.en_web.GEN.conllu#s102_0	
103	3	_	say	Yahweh God said , &quot; Behold , the man has become like one of us , knowing good and evil .	file://conllu/en/bibl.en_web.GEN.conllu#s103_0	
104	3	lest?	lest	Now , lest he put forth his hand , and also take of the tree of life , and eat , and live forever ... &quot;	file://conllu/en/bibl.en_web.GEN.conllu#s104_0	
105	4	therefore?	send	Therefore Yahweh God sent him forth from the garden of Eden , to till the ground from which he was taken .	file://conllu/en/bibl.en_web.GEN.conllu#s105_0	
106	3	and?	drive	So he drove out the man ; and he placed Cherubs at the east of the garden of Eden , and the flame of a sword which turned every way , to guard the way to the tree of life .	file://conllu/en/bibl.en_web.GEN.conllu#s106_0	
107	3	_	know	The man knew Eve his wife .	file://conllu/en/bibl.en_web.GEN.conllu#s107_0	
108	2	and?	conceive	She conceived , and gave birth to Cain , and said , &quot; I have gotten a man with Yahweh 's help . &quot;	file://conllu/en/bibl.en_web.GEN.conllu#s108_0	
109	3	_	give	Again she gave birth , to Cain 's brother Abel .	file://conllu/en/bibl.en_web.GEN.conllu#s109_0	
110	2	but?	be (be keeper)	Abel was a keeper of sheep , but Cain was a tiller of the ground .	file://conllu/en/bibl.en_web.GEN.conllu#s110_0	
111	6	as?	happen	As time passed , it happened that Cain brought an offering to Yahweh from the fruit of the ground .	file://conllu/en/bibl.en_web.GEN.conllu#s111_0	
112	3	also?	bring	Abel also brought some of the firstborn of his flock and of its fat .	file://conllu/en/bibl.en_web.GEN.conllu#s112_0	
113	2	but?	respecte	Yahweh respected Abel and his offering , but he did n't respect Cain and his offering .	file://conllu/en/bibl.en_web.GEN.conllu#s113_0	
114	2	and?	be (be angry)	Cain was very angry , and the expression on his face fell .	file://conllu/en/bibl.en_web.GEN.conllu#s114_0	
115	2	_	say	Yahweh said to Cain , &quot; Why are you angry ?	file://conllu/en/bibl.en_web.GEN.conllu#s115_0	
116	2	_	have	Why has the expression of your face fallen ?	file://conllu/en/bibl.en_web.GEN.conllu#s116_0	
117	10	if?	lift	If you do well , will it not be lifted up ?	file://conllu/en/bibl.en_web.GEN.conllu#s117_0	
118	13	if?	.	If you do n't do well , sin crouches at the door .	file://conllu/en/bibl.en_web.GEN.conllu#s118_0	
119	2	for?	be (be desire)	It s desire is for you , but you are to rule over it . &quot;	file://conllu/en/bibl.en_web.GEN.conllu#s119_0	
120	2	_	say	Cain said to Abel , his brother , &quot; Let 's go into the field . &quot;	file://conllu/en/bibl.en_web.GEN.conllu#s120_0	
121	2	and?	happen	It happened when they were in the field , that Cain rose up against Abel , his brother , and killed him .	file://conllu/en/bibl.en_web.GEN.conllu#s121_0	
122	2	_	say	Yahweh said to Cain , &quot; Where is Abel , your brother ? &quot;	file://conllu/en/bibl.en_web.GEN.conllu#s122_0	
123	8	_	know (know say)	He said , &quot; I do n't know .	file://conllu/en/bibl.en_web.GEN.conllu#s123_0	
124	1	_	be (be keeper)	Am I my brother 's keeper ? &quot;	file://conllu/en/bibl.en_web.GEN.conllu#s124_0	
125	2	_	say	Yahweh said , &quot; What have you done ?	file://conllu/en/bibl.en_web.GEN.conllu#s125_0	
126	8	_	cry	The voice of your brother 's blood cries to me from the ground .	file://conllu/en/bibl.en_web.GEN.conllu#s126_0	
127	4	because?	curse	Now you are cursed because of the ground , which has opened its mouth to receive your brother 's blood from your hand .	file://conllu/en/bibl.en_web.GEN.conllu#s127_0	
128	14	when?	yield	From now on , when you till the ground , it wo n't yield its strength to you .	file://conllu/en/bibl.en_web.GEN.conllu#s128_0	
129	3	and?	be (be fugitive)	You shall be a fugitive and a wanderer in the earth . &quot;	file://conllu/en/bibl.en_web.GEN.conllu#s129_0	
130	2	_	say	Cain said to Yahweh , &quot; My punishment is greater than I can bear .	file://conllu/en/bibl.en_web.GEN.conllu#s130_0	
131	5	_	drive	Behold , you have driven me out this day from the surface of the ground .	file://conllu/en/bibl.en_web.GEN.conllu#s131_0	
132	4	and?	hide	I will be hidden from your face , and I will be a fugitive and a wanderer in the earth .	file://conllu/en/bibl.en_web.GEN.conllu#s132_0	
133	3	_	happen	It will happen that whoever finds me will kill me . &quot;	file://conllu/en/bibl.en_web.GEN.conllu#s133_0	
134	2	therefore?	say	Yahweh said to him , &quot; Therefore whoever slays Cain , vengeance will be taken on him sevenfold . &quot;	file://conllu/en/bibl.en_web.GEN.conllu#s134_0	
135	2	lest?	appoint	Yahweh appointed a sign for Cain , lest any finding him should strike him .	file://conllu/en/bibl.en_web.GEN.conllu#s135_0	
136	2	_	go	Cain went out from Yahweh 's presence , and lived in the land of Nod , east of Eden .	file://conllu/en/bibl.en_web.GEN.conllu#s136_0	
137	2	_	know	Cain knew his wife .	file://conllu/en/bibl.en_web.GEN.conllu#s137_0	
138	2	and?	conceive	She conceived , and gave birth to Enoch .	file://conllu/en/bibl.en_web.GEN.conllu#s138_0	
139	2	and?	build	He built a city , and called the name of the city , after the name of his son , Enoch .	file://conllu/en/bibl.en_web.GEN.conllu#s139_0	
140	4	_	bear	To Enoch was born Irad .	file://conllu/en/bibl.en_web.GEN.conllu#s140_0	
141	2	_	become	Irad became the father of Mehujael .	file://conllu/en/bibl.en_web.GEN.conllu#s141_0	
142	2	_	become	Mehujael became the father of Methushael .	file://conllu/en/bibl.en_web.GEN.conllu#s142_0	
143	2	_	become	Methushael became the father of Lamech .	file://conllu/en/bibl.en_web.GEN.conllu#s143_0	
144	2	_	take	Lamech took two wives : the name of the one was Adah , and the name of the other Zillah .	file://conllu/en/bibl.en_web.GEN.conllu#s144_0	
145	2	_	give	Adah gave birth to Jabal , who was the father of those who dwell in tents and have livestock .	file://conllu/en/bibl.en_web.GEN.conllu#s145_0	
146	5	_	be (be Jubal)	His brother 's name was Jubal , who was the father of all who handle the harp and pipe .	file://conllu/en/bibl.en_web.GEN.conllu#s146_0	
147	3	also?	give	Zillah also gave birth to Tubal Cain , the forger of every cutting instrument of brass and iron .	file://conllu/en/bibl.en_web.GEN.conllu#s147_0	
148	5	_	be (be Naamah)	Tubal Cain 's sister was Naamah .	file://conllu/en/bibl.en_web.GEN.conllu#s148_0	
149	12	_	hear (hear say)	Lamech said to his wives , &quot; Adah and Zillah , hear my voice .	file://conllu/en/bibl.en_web.GEN.conllu#s149_0	
150	6	for?	listen	You wives of Lamech , listen to my speech , for I have slain a man for wounding me , a young man for bruising me .	file://conllu/en/bibl.en_web.GEN.conllu#s150_0	
151	14	if?	time	If Cain will be avenged seven times , truly Lamech seventy seven times . &quot;	file://conllu/en/bibl.en_web.GEN.conllu#s151_0	
152	2	_	know	Adam knew his wife again .	file://conllu/en/bibl.en_web.GEN.conllu#s152_0	
153	2	and?	give	She gave birth to a son , and named him Seth , &quot; for God has appointed me another child instead of Abel , for Cain killed him . &quot;	file://conllu/en/bibl.en_web.GEN.conllu#s153_0	
154	4	also?	bear	There was also born a son to Seth , and he named him Enosh .	file://conllu/en/bibl.en_web.GEN.conllu#s154_0	
155	3	then?	begin	Then men began to call on Yahweh 's name .	file://conllu/en/bibl.en_web.GEN.conllu#s155_0	
156	2	_	be (be book)	This is the book of the generations of Adam .	file://conllu/en/bibl.en_web.GEN.conllu#s156_0	
157	10	_	make	In the day that God created man , he made him in God 's likeness .	file://conllu/en/bibl.en_web.GEN.conllu#s157_0	
158	2	and?	create	He created them male and female , and blessed them , and called their name &quot; Adam , &quot; in the day when they were created .	file://conllu/en/bibl.en_web.GEN.conllu#s158_0	
159	2	and?	live	Adam lived one hundred thirty years , and became the father of a son in his own likeness , after his image , and named him Seth .	file://conllu/en/bibl.en_web.GEN.conllu#s159_0	
160	2	after?	day	The days of Adam after he became the father of Seth were eight hundred years , and he became the father of sons and daughters .	file://conllu/en/bibl.en_web.GEN.conllu#s160_0	
161	7	then?	be (be year)	All the days that Adam lived were nine hundred thirty years , then he died .	file://conllu/en/bibl.en_web.GEN.conllu#s161_0	
162	2	and?	live	Seth lived one hundred five years , and became the father of Enosh .	file://conllu/en/bibl.en_web.GEN.conllu#s162_0	
163	2	after?	live	Seth lived after he became the father of Enosh eight hundred seven years , and became the father of sons and daughters .	file://conllu/en/bibl.en_web.GEN.conllu#s163_0	
164	6	then?	be (be year)	All the days of Seth were nine hundred twelve years , then he died .	file://conllu/en/bibl.en_web.GEN.conllu#s164_0	
165	2	and?	live	Enosh lived ninety years , and became the father of Kenan .	file://conllu/en/bibl.en_web.GEN.conllu#s165_0	
166	2	after?	live	Enosh lived after he became the father of Kenan , eight hundred fifteen years , and became the father of sons and daughters .	file://conllu/en/bibl.en_web.GEN.conllu#s166_0	
167	6	then?	be (be year)	All the days of Enosh were nine hundred five years , then he died .	file://conllu/en/bibl.en_web.GEN.conllu#s167_0	
168	2	and?	live	Kenan lived seventy years , and became the father of Mahalalel .	file://conllu/en/bibl.en_web.GEN.conllu#s168_0	
169	2	after?	live	Kenan lived after he became the father of Mahalalel eight hundred forty years , and became the father of sons and daughters and all the days of Kenan were nine hundred ten years , then he died .	file://conllu/en/bibl.en_web.GEN.conllu#s169_0	
170	2	and?	live	Mahalalel lived sixty five years , and became the father of Jared .	file://conllu/en/bibl.en_web.GEN.conllu#s170_0	
171	2	after?	live	Mahalalel lived after he became the father of Jared eight hundred thirty years , and became the father of sons and daughters .	file://conllu/en/bibl.en_web.GEN.conllu#s171_0	
172	6	then?	be (be year)	All the days of Mahalalel were eight hundred ninety five years , then he died .	file://conllu/en/bibl.en_web.GEN.conllu#s172_0	
173	2	and?	live	Jared lived one hundred sixty two years , and became the father of Enoch .	file://conllu/en/bibl.en_web.GEN.conllu#s173_0	
174	2	after?	live	Jared lived after he became the father of Enoch eight hundred years , and became the father of sons and daughters .	file://conllu/en/bibl.en_web.GEN.conllu#s174_0	
175	6	then?	be (be year)	All the days of Jared were nine hundred sixty two years , then he died .	file://conllu/en/bibl.en_web.GEN.conllu#s175_0	
176	2	and?	live	Enoch lived sixty five years , and became the father of Methuselah .	file://conllu/en/bibl.en_web.GEN.conllu#s176_0	
177	2	after?	walk	Enoch walked with God after he became the father of Methuselah three hundred years , and became the father of sons and daughters .	file://conllu/en/bibl.en_web.GEN.conllu#s177_0	
178	6	_	be (be year)	All the days of Enoch were three hundred sixty five years .	file://conllu/en/bibl.en_web.GEN.conllu#s178_0	
179	2	and?	walk	Enoch walked with God , and he was not , for God took him .	file://conllu/en/bibl.en_web.GEN.conllu#s179_0	
180	2	and?	live	Methuselah lived one hundred eighty seven years , and became the father of Lamech .	file://conllu/en/bibl.en_web.GEN.conllu#s180_0	
181	2	after?	live	Methuselah lived after he became the father of Lamech seven hundred eighty two years , and became the father of sons and daughters .	file://conllu/en/bibl.en_web.GEN.conllu#s181_0	
182	6	then?	be (be year)	All the days of Methuselah were nine hundred sixty nine years , then he died .	file://conllu/en/bibl.en_web.GEN.conllu#s182_0	
183	2	and?	live	Lamech lived one hundred eighty two years , and became the father of a son , and he named him Noah , saying , &quot; This same will comfort us in our work and in the toil of our hands , because of the ground which Yahweh has cursed . &quot;	file://conllu/en/bibl.en_web.GEN.conllu#s183_0	
184	2	after?	live	Lamech lived after he became the father of Noah five hundred ninety five years , and became the father of sons and daughters .	file://conllu/en/bibl.en_web.GEN.conllu#s184_0	
185	7	then?	seven	All the days of Lamech were seven hundred seventy seven years , then he died .	file://conllu/en/bibl.en_web.GEN.conllu#s185_0	
186	2	and?	be (be old)	Noah was five hundred years old , and Noah became the father of Shem , Ham , and Japheth .	file://conllu/en/bibl.en_web.GEN.conllu#s186_0	
187	2	when?	happen	It happened , when men began to multiply on the surface of the ground , and daughters were born to them , that God 's sons saw that men 's daughters were beautiful , and they took for themselves wives of all that they chose .	file://conllu/en/bibl.en_web.GEN.conllu#s187_0	
188	2	because?	say	Yahweh said , &quot; My Spirit will not strive with man forever , because he also is flesh ; yet will his days be one hundred twenty years . &quot;	file://conllu/en/bibl.en_web.GEN.conllu#s188_0	
189	3	when?	be (be earth)	The Nephilim were in the earth in those days , and also after that , when God 's sons came in to men 's daughters .	file://conllu/en/bibl.en_web.GEN.conllu#s189_0	
190	2	_	bear	They bore children to them .	file://conllu/en/bibl.en_web.GEN.conllu#s190_0	
191	2	_	be (be man)	Those were the mighty men who were of old , men of renown .	file://conllu/en/bibl.en_web.GEN.conllu#s191_0	
192	2	and?	see	Yahweh saw that the wickedness of man was great in the earth , and that every imagination of the thoughts of his heart was only evil continually .	file://conllu/en/bibl.en_web.GEN.conllu#s192_0	
193	2	and?	be (be sorry)	Yahweh was sorry that he had made man on the earth , and it grieved him in his heart .	file://conllu/en/bibl.en_web.GEN.conllu#s193_0	
194	2	for?	say	Yahweh said , &quot; I will destroy man whom I have created from the surface of the ground ; man , along with animals , creeping things , and birds of the sky ; for I am sorry that I have made them . &quot;	file://conllu/en/bibl.en_web.GEN.conllu#s194_0	
195	3	but?	find	But Noah found favor in Yahweh 's eyes .	file://conllu/en/bibl.en_web.GEN.conllu#s195_0	
196	2	_	be (be history)	This is the history of the generations of Noah .	file://conllu/en/bibl.en_web.GEN.conllu#s196_0	
